SKU,Name,Current Category,Suggested Category,Confidence,Reason
200100,Little nugget Bodysuit ชุดบอดี้สูทขาสั้น ลายLittle nugget,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อผ้าเด็กอ่อน,93,ชื่อสินค้าคือบอดี้สูท/รอมเปอร์ สำหรับเด็กอ่อน
200099,Striped Body suits บอดี้สูท ลายขวาง,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อผ้าเด็กอ่อน,93,ชื่อสินค้าคือบอดี้สูท/รอมเปอร์ สำหรับเด็กอ่อน
200098,Car Pants กางเกงขาสั้น ลายรถ,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,90,ชื่อสินค้าคือกางเกงขาสั้น
200097,Rabbit Shirt เสื้อแขนยาว ลายกระต่าย,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,90,ชื่อสินค้าคือเสื้อ
200096,Straight line Shirt เสื้อเชิ้ต ลายเส้นตรง,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,90,ชื่อสินค้าคือเสื้อ
200095,Straight line Dresses ชุดเดรส ลายตรง,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเดรส,92,ชื่อสินค้าคือเดรสหรือชุดกระโปรง
200093,Purple Shirt เสื้อเชิ้ตคอกลม สีม่วง,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,90,ชื่อสินค้าคือเสื้อ
200092,Heart Pants กางเกงขายาว ปักหัวใจ,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
200091,Space Pajamas ชุดนอนคอกลมขายาว ลายอวกาศ,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดนอน,93,ชื่อสินค้าคือชุดนอน
200090,The runabouts Shirt เสื้อยืด ลายThe runabouts,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
200088,Baby Body suit ชุดบอดี้สูทขาสั้น สำหรับเบบี๋,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อผ้าเด็กอ่อน,93,ชื่อสินค้าคือบอดี้สูท/รอมเปอร์ สำหรับเด็กอ่อน
200087,Bow Pants กางเกงขายาว ปักโบว์,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
