SKU,Product Name,Current Category,Recommended Category,Confidence,Reason
900046,Faux fur bolero โบเลโรขนเทียม,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,78,โบเลโรเป็นเสื้อคลุมสั้น ไม่ใช่ผ้าพันคอ
900051,Rabbit Blanket ผ้าห่มเด็กคู่กระต่ายน้อย,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > เครื่องนอนและผ้าปู,90,ผ้าห่ม
900052,Cotton Muslin Dream Blanket ผ้าห่ม,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > เครื่องนอนและผ้าปู,90,ผ้าห่ม
900054,Bed Sheet ผ้าปูที่นอนสำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > เครื่องนอนและผ้าปู,92,ผ้าปูที่นอน
900055,Swiss Cross in Gray Bed Sheet ผ้าปูที่นอนสำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > เครื่องนอนและผ้าปู,92,ผ้าปูที่นอน
900056,Towel ผ้าขนหนูลายสายรุ้ง,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > เครื่องนอนและผ้าปู,80,ผ้าขนหนู จัดเป็นผ้าใช้ในห้องเด็ก
900057,Blue Blanket Polka dots ผ้าห่มผืนยาวลายจุด,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > เครื่องนอนและผ้าปู,90,ผ้าห่ม
900058,Cotton Muslin Dream Blanket ผ้าห่ม,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > เครื่องนอนและผ้าปู,90,ผ้าห่ม
900059,Bed Sheet ผ้าปูที่นอนลายจุด,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > เครื่องนอนและผ้าปู,92,ผ้าปูที่นอน
900062,Vest Tops เสื้อกล้ามเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,88,เสื้อกล้าม
900063,Kids Tank Top เสื้อกล้ามเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,88,tank top คือเสื้อกล้าม
900073,Soft Cotton Dungarees ชุดเอี๊ยมผ้าฝ้ายเนื้อนุ่ม,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,85,เอี๊ยม/dungarees จัดเป็นกางเกง ไม่ใช่ยีนส์
900074,SST TRACK SUIT ชุดวอร์ม,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเซ็ต,78,track suit คือชุดวอร์มสองชิ้น
900078,Otis Muscle Tank Wash เสื้อกล้าม,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,88,เสื้อกล้าม
900087,Shirt and Pants เซตเสื้อและกางเกง,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเซ็ต,86,ชื่อเป็นเซ็ตหลายชิ้น (เสื้อ+กางเกง/บอดี้สูทหลายชิ้น)
900096,Knitted Jumper เสื้อไหมพรม,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,78,jumper/เสื้อไหมพรม เป็นเสื้อไม่ใช่แจ็คเก็ตชัดเจน
900112,Music For mothers and babies ดนตรีฟังสบายๆสำหรับคุณแม่และลูกน้อย,หนังสือและดนตรี,หนังสือและดนตรี > ดนตรี,90,สื่อดนตรีสำหรับแม่และเด็ก ไม่ใช่หนังสือ
900116,Kids Flying safe with kids made easy สายขาดรัดเพื่อความปลอดภัยของเด็กๆบนเครื่องบิน,สินค้าและอุปกรณ์สำหรับเด็ก,เครื่องมือการเลี้ยงดูเด็ก > อุปกรณ์ความปลอดภัย,75,สายรัดความปลอดภัยบนเครื่องบิน
900120,Crib bedding ผ้ารองนอนกันเปื้อนสำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,ของเล่นและเครื่องนอนการตกแต่ง > เครื่องนอนและผ้าปู,90,crib bedding / ผ้ารองนอนกันเปื้อน
910001,910001,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910002,910002,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910003,910003,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910004,910004,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910006,910006,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910007,910007,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910008,910008,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910010,910010,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910011,910011,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910012,910012,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910013,910013,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910014,910014,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910016,910016,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910019,910019,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910020,910020,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910021,910021,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910024,910024,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910025,910025,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910026,910026,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910028,910028,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910029,910029,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910030,910030,หนังสือและดนตรี,หนังสือและดนตรี,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
910040,910040,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,15,ชื่อเป็นรหัส SKU อย่างเดียว ไม่เดาหมวด
